PPI_1,PPI_2,Prot_1A,Prot_1B,Prot_2A,Prot_2B,distance
QDR2:MID2,SLM1:MID2,QDR2,MID2,SLM1,MID2,0.0
QDR2:MID2,PLM2:QDR2,QDR2,MID2,PLM2,QDR2,0.0
QDR2:MID2,SYP1:MID2,QDR2,MID2,SYP1,MID2,0.0
QDR2:MID2,ARF1:QDR2,QDR2,MID2,ARF1,QDR2,0.0
QDR2:MID2,HXT5:QDR2,QDR2,MID2,HXT5,QDR2,0.0
QDR2:MID2,FMP45:MID2,QDR2,MID2,FMP45,MID2,0.0
QDR2:MID2,BBC1:MID2,QDR2,MID2,BBC1,MID2,0.0
QDR2:MID2,HXT1:QDR2,QDR2,MID2,HXT1,QDR2,0.0
QDR2:MID2,QDR2:PDR12,QDR2,MID2,QDR2,PDR12,0.0
QDR2:MID2,MID2:MYO5,QDR2,MID2,MID2,MYO5,0.0
QDR2:MID2,FTR1:MID2,QDR2,MID2,FTR1,MID2,0.0
QDR2:MID2,QDR2:YLR413W,QDR2,MID2,QDR2,YLR413W,0.0
QDR2:MID2,TPO1:MID2,QDR2,MID2,TPO1,MID2,0.0
QDR2:MID2,SNQ2:QDR2,QDR2,MID2,SNQ2,QDR2,0.0
QDR2:MID2,MUP1:QDR2,QDR2,MID2,MUP1,QDR2,0.0
RIM1:YLR326W,RIM1:CAF40,RIM1,YLR326W,RIM1,CAF40,0.0
RIM1:YLR326W,RIM1:MDM32,RIM1,YLR326W,RIM1,MDM32,0.0
RIM1:YLR326W,RIM1:LSM4,RIM1,YLR326W,RIM1,LSM4,0.0
RIM1:YLR326W,RIM1:HNM1,RIM1,YLR326W,RIM1,HNM1,0.0
RIM1:YLR326W,PST2:YLR326W,RIM1,YLR326W,PST2,YLR326W,0.0
RIM1:YLR326W,HNM1:YLR326W,RIM1,YLR326W,HNM1,YLR326W,0.0
RIM1:YLR326W,YLR326W:LSP1,RIM1,YLR326W,YLR326W,LSP1,0.0
RIM1:YLR326W,RIM1:POP2,RIM1,YLR326W,RIM1,POP2,0.0
RIM1:YLR326W,RIM1:PDR12,RIM1,YLR326W,RIM1,PDR12,0.0
RIM1:YLR326W,RIM1:YLR413W,RIM1,YLR326W,RIM1,YLR413W,0.0
RIM1:YLR326W,RIM1:MUP1,RIM1,YLR326W,RIM1,MUP1,0.0
RIM1:YLR326W,RIM1:TCB3,RIM1,YLR326W,RIM1,TCB3,0.0
RIM1:YLR326W,RIM1:MHR1,RIM1,YLR326W,RIM1,MHR1,0.0
RIM1:YLR326W,MUP1:YLR326W,RIM1,YLR326W,MUP1,YLR326W,0.0
RIM1:YLR326W,YLR326W:TCB3,RIM1,YLR326W,YLR326W,TCB3,0.0
HSP30:OSH6,HSP30:SNQ2,HSP30,OSH6,HSP30,SNQ2,0.0
HSP30:OSH6,ERG11:OSH6,HSP30,OSH6,ERG11,OSH6,0.0
HSP30:OSH6,HSP30:TCB3,HSP30,OSH6,HSP30,TCB3,0.0
HSP30:OSH6,OSH7:OSH6,HSP30,OSH6,OSH7,OSH6,0.0
HSP30:OSH6,OSH6:TPO4,HSP30,OSH6,OSH6,TPO4,0.0
HSP30:OSH6,GPA2:OSH6,HSP30,OSH6,GPA2,OSH6,0.0
HSP30:OSH6,HSP30:FMP45,HSP30,OSH6,HSP30,FMP45,0.0
HSP30:OSH6,HSP30:NHA1,HSP30,OSH6,HSP30,NHA1,0.0
HSP30:OSH6,HSP30:DUR3,HSP30,OSH6,HSP30,DUR3,0.0
HSP30:OSH6,HSP30:SFK1,HSP30,OSH6,HSP30,SFK1,0.0
HSP30:OSH6,HSP30:ITR1,HSP30,OSH6,HSP30,ITR1,0.0
HSP30:OSH6,HSP30:CDC11,HSP30,OSH6,HSP30,CDC11,0.0
HSP30:OSH6,HSP30:STE20,HSP30,OSH6,HSP30,STE20,0.0
HSP30:OSH6,HSP30:YLR454W,HSP30,OSH6,HSP30,YLR454W,0.0
HSP30:OSH6,HSP30:OSH7,HSP30,OSH6,HSP30,OSH7,0.0
HSP30:OSH6,PST2:OSH6,HSP30,OSH6,PST2,OSH6,0.0
HSP30:OSH6,HSP30:TPO4,HSP30,OSH6,HSP30,TPO4,0.0
HSP30:OSH6,HSP30:GPA2,HSP30,OSH6,HSP30,GPA2,0.0
HSP30:OSH6,OSH6:PIS1,HSP30,OSH6,OSH6,PIS1,0.0
HSP30:OSH6,HSP30:TPO2,HSP30,OSH6,HSP30,TPO2,0.0
YCR043C:TVP15,YCR043C:COS4,YCR043C,TVP15,YCR043C,COS4,0.0
YCR043C:TVP15,TVP15:VPS68,YCR043C,TVP15,TVP15,VPS68,0.0
YCR043C:TVP15,TVP15:SLY1,YCR043C,TVP15,TVP15,SLY1,0.0
YCR043C:TVP15,TVP15:COG3,YCR043C,TVP15,TVP15,COG3,0.0
YCR043C:TVP15,YCR043C:RBD2,YCR043C,TVP15,YCR043C,RBD2,0.0
YCR043C:TVP15,TVP15:KEX1,YCR043C,TVP15,TVP15,KEX1,0.0
YCR043C:TVP15,ATG20:TVP15,YCR043C,TVP15,ATG20,TVP15,0.0
YCR043C:TVP15,YCR043C:AKR1,YCR043C,TVP15,YCR043C,AKR1,0.0
YCR043C:TVP15,DOS2:TVP15,YCR043C,TVP15,DOS2,TVP15,0.0
YCR043C:TVP15,TVP15:VPS5,YCR043C,TVP15,TVP15,VPS5,0.0
YCR043C:TVP15,SFT2:TVP15,YCR043C,TVP15,SFT2,TVP15,0.0
YCR043C:TVP15,YCR043C:SWP1,YCR043C,TVP15,YCR043C,SWP1,0.0
YCR043C:TVP15,FTH1:TVP15,YCR043C,TVP15,FTH1,TVP15,0.0
YCR043C:TVP15,TVP15:RBD2,YCR043C,TVP15,TVP15,RBD2,0.0
UTP8:UTP15,UTP8:UTP9,UTP8,UTP15,UTP8,UTP9,0.0
UTP8:UTP15,UTP9:UTP15,UTP8,UTP15,UTP9,UTP15,0.0
SSL2:ALO1,MSP1:ALO1,SSL2,ALO1,MSP1,ALO1,0.0
SSL2:ALO1,ARC40:SSL2,SSL2,ALO1,ARC40,SSL2,0.0
SSL2:ALO1,GRE3:ALO1,SSL2,ALO1,GRE3,ALO1,0.0
SSL2:ALO1,FUN14:ALO1,SSL2,ALO1,FUN14,ALO1,0.0
SSL2:ALO1,ALO1:TOM70,SSL2,ALO1,ALO1,TOM70,0.0
SSL2:ALO1,TOM20:ALO1,SSL2,ALO1,TOM20,ALO1,0.0
SSL2:ALO1,ALO1:ADE4,SSL2,ALO1,ALO1,ADE4,0.0
SSL2:ALO1,PCK1:ALO1,SSL2,ALO1,PCK1,ALO1,0.0
SSL2:ALO1,DNM1:ALO1,SSL2,ALO1,DNM1,ALO1,0.0
SSL2:ALO1,ALO1:SIS1,SSL2,ALO1,ALO1,SIS1,0.0
SSL2:ALO1,YGR012W:ALO1,SSL2,ALO1,YGR012W,ALO1,0.0
SSL2:ALO1,UIP4:ALO1,SSL2,ALO1,UIP4,ALO1,0.0
SSL2:ALO1,ALO1:HUG1,SSL2,ALO1,ALO1,HUG1,0.0
SSL2:ALO1,QCR9:ALO1,SSL2,ALO1,QCR9,ALO1,0.0
SSL2:ALO1,YDR381C-A:ALO1,SSL2,ALO1,YDR381C-A,ALO1,0.0
SSL2:ALO1,ALO1:LSP1,SSL2,ALO1,ALO1,LSP1,0.0
SSL2:ALO1,YPT1:ALO1,SSL2,ALO1,YPT1,ALO1,0.0
SSL2:ALO1,SSL2:ADE16,SSL2,ALO1,SSL2,ADE16,0.0
SSL2:ALO1,SSL2:PGM2,SSL2,ALO1,SSL2,PGM2,0.0
SSL2:ALO1,INO1:ALO1,SSL2,ALO1,INO1,ALO1,0.0
SSL2:ALO1,FAA3:ALO1,SSL2,ALO1,FAA3,ALO1,0.0
SSL2:ALO1,ARF1:ALO1,SSL2,ALO1,ARF1,ALO1,0.0
SMI1:CHS5,DNF1:CHS5,SMI1,CHS5,DNF1,CHS5,0.0
SMI1:CHS5,HNM1:SMI1,SMI1,CHS5,HNM1,SMI1,0.0
SMI1:CHS5,CHS5:YMR010W,SMI1,CHS5,CHS5,YMR010W,0.0
SMI1:CHS5,FLC2:SMI1,SMI1,CHS5,FLC2,SMI1,0.0
SMI1:CHS5,DNF1:SMI1,SMI1,CHS5,DNF1,SMI1,0.0
SMI1:CHS5,KEX1:CHS5,SMI1,CHS5,KEX1,CHS5,0.0
SMI1:CHS5,APL6:CHS5,SMI1,CHS5,APL6,CHS5,0.0
SMI1:CHS5,SEC26:SMI1,SMI1,CHS5,SEC26,SMI1,0.0
SMI1:CHS5,SEC7:CHS5,SMI1,CHS5,SEC7,CHS5,0.0
ERG25:RBD2,RBD2:COG4,ERG25,RBD2,RBD2,COG4,0.0
ERG25:RBD2,ERG25:PHO86,ERG25,RBD2,ERG25,PHO86,0.0
ERG25:RBD2,LPP1:RBD2,ERG25,RBD2,LPP1,RBD2,0.0
ERG25:RBD2,SFB3:RBD2,ERG25,RBD2,SFB3,RBD2,0.0
ERG25:RBD2,ARF1:RBD2,ERG25,RBD2,ARF1,RBD2,0.0
ERG25:RBD2,YML018C:RBD2,ERG25,RBD2,YML018C,RBD2,0.0
ERG25:RBD2,YMR010W:RBD2,ERG25,RBD2,YMR010W,RBD2,0.0
ERG25:RBD2,SEC26:RBD2,ERG25,RBD2,SEC26,RBD2,0.0
ERG25:RBD2,ERV25:RBD2,ERG25,RBD2,ERV25,RBD2,0.0
ERG25:RBD2,YCR043C:RBD2,ERG25,RBD2,YCR043C,RBD2,0.0
ERG25:RBD2,GOT1:RBD2,ERG25,RBD2,GOT1,RBD2,0.0
ERG25:RBD2,AUR1:RBD2,ERG25,RBD2,AUR1,RBD2,0.0
ERG25:RBD2,SLY1:RBD2,ERG25,RBD2,SLY1,RBD2,0.0
ERG25:RBD2,ERG25:KRE27,ERG25,RBD2,ERG25,KRE27,0.0
ERG25:RBD2,ERP1:ERG25,ERG25,RBD2,ERP1,ERG25,0.0
ERG25:RBD2,COG3:RBD2,ERG25,RBD2,COG3,RBD2,0.0
ERG25:RBD2,BAP2:RBD2,ERG25,RBD2,BAP2,RBD2,0.0
ERG25:RBD2,KEX1:RBD2,ERG25,RBD2,KEX1,RBD2,0.0
ERG25:RBD2,ERV41:RBD2,ERG25,RBD2,ERV41,RBD2,0.0
ERG25:RBD2,ERG25:ALG5,ERG25,RBD2,ERG25,ALG5,0.0
ERG25:RBD2,EPT1:RBD2,ERG25,RBD2,EPT1,RBD2,0.0
ERG25:RBD2,DOS2:RBD2,ERG25,RBD2,DOS2,RBD2,0.0
ERG25:RBD2,YBR241C:ERG25,ERG25,RBD2,YBR241C,ERG25,0.0
ERG25:RBD2,ERG25:ERG3,ERG25,RBD2,ERG25,ERG3,0.0
ERG25:RBD2,ERG25:YMR134W,ERG25,RBD2,ERG25,YMR134W,0.0
ERG25:RBD2,SFT2:RBD2,ERG25,RBD2,SFT2,RBD2,0.0
ERG25:RBD2,TVP15:RBD2,ERG25,RBD2,TVP15,RBD2,0.0
ERG25:RBD2,ERG25:SEC61,ERG25,RBD2,ERG25,SEC61,0.0
ERG11:NDI1,ERG11:OSH6,ERG11,NDI1,ERG11,OSH6,0.0
ERG11:NDI1,ERG11:LAC1,ERG11,NDI1,ERG11,LAC1,0.0
ERG11:NDI1,SUR2:ERG11,ERG11,NDI1,SUR2,ERG11,0.0
ERG11:NDI1,OLE1:ERG11,ERG11,NDI1,OLE1,ERG11,0.0
ERG11:NDI1,ERG11:ACF2,ERG11,NDI1,ERG11,ACF2,0.0
ERG11:NDI1,EHT1:ERG11,ERG11,NDI1,EHT1,ERG11,0.0
ERG11:NDI1,ERG11:SSH1,ERG11,NDI1,ERG11,SSH1,0.0
ERG11:NDI1,CHO2:ERG11,ERG11,NDI1,CHO2,ERG11,0.0
ERG11:NDI1,ERG11:SPC1,ERG11,NDI1,ERG11,SPC1,0.0
ERG11:NDI1,ERG11:EPT1,ERG11,NDI1,ERG11,EPT1,0.0
ERG11:NDI1,PHO88:ERG11,ERG11,NDI1,PHO88,ERG11,0.0
ERG11:NDI1,ERG11:SOP4,ERG11,NDI1,ERG11,SOP4,0.0
ERG11:NDI1,ERG11:ORM2,ERG11,NDI1,ERG11,ORM2,0.0
ERG11:NDI1,GPI17:ERG11,ERG11,NDI1,GPI17,ERG11,0.0
ERG11:NDI1,ERG11:KES1,ERG11,NDI1,ERG11,KES1,0.0
ERG11:NDI1,ERG11:SCS7,ERG11,NDI1,ERG11,SCS7,0.0
ERG11:NDI1,ERG11:SPC2,ERG11,NDI1,ERG11,SPC2,0.0
ERG11:NDI1,SHR3:ERG11,ERG11,NDI1,SHR3,ERG11,0.0
ERG11:NDI1,COS4:ERG11,ERG11,NDI1,COS4,ERG11,0.0
ERG11:NDI1,ERG11:SEC62,ERG11,NDI1,ERG11,SEC62,0.0
ERG11:NDI1,SHU1:ERG11,ERG11,NDI1,SHU1,ERG11,0.0
ERG11:NDI1,ERG11:CPT1,ERG11,NDI1,ERG11,CPT1,0.0
ERG11:NDI1,ERG11:SEY1,ERG11,NDI1,ERG11,SEY1,0.0
ERG11:NDI1,ERG11:TPO4,ERG11,NDI1,ERG11,TPO4,0.0
ERG11:NDI1,SLC1:ERG11,ERG11,NDI1,SLC1,ERG11,0.0
ERG11:NDI1,ERG11:GTT1,ERG11,NDI1,ERG11,GTT1,0.0
ERG11:NDI1,ERG11:VHS3,ERG11,NDI1,ERG11,VHS3,0.0
ERG11:NDI1,ERG11:HYR1,ERG11,NDI1,ERG11,HYR1,0.0
ERG11:NDI1,ERG11:ILM1,ERG11,NDI1,ERG11,ILM1,0.0
ERG11:NDI1,ERG11:STE24,ERG11,NDI1,ERG11,STE24,0.0
ERG11:NDI1,ERG11:PHO86,ERG11,NDI1,ERG11,PHO86,0.0
UBC13:MMS2,UBC13:COX7,UBC13,MMS2,UBC13,COX7,0.0
UBC13:MMS2,UBC13:SIP5,UBC13,MMS2,UBC13,SIP5,0.0
UBC13:MMS2,UBC13:CEM1,UBC13,MMS2,UBC13,CEM1,0.0
UBC13:MMS2,UBC13:TFG2,UBC13,MMS2,UBC13,TFG2,0.0
UBC13:MMS2,GGC1:UBC13,UBC13,MMS2,GGC1,UBC13,0.0
COS4:ERV25,YCR043C:COS4,COS4,ERV25,YCR043C,COS4,0.0
COS4:ERV25,ERP5:ERV25,COS4,ERV25,ERP5,ERV25,0.0
COS4:ERV25,ERV25:CPT1,COS4,ERV25,ERV25,CPT1,0.0
COS4:ERV25,ERV25:SEY1,COS4,ERV25,ERV25,SEY1,0.0
COS4:ERV25,GTT1:ERV25,COS4,ERV25,GTT1,ERV25,0.0
COS4:ERV25,ERV25:VHS3,COS4,ERV25,ERV25,VHS3,0.0
COS4:ERV25,ERV25:RBD2,COS4,ERV25,ERV25,RBD2,0.0
COS4:ERV25,ERV25:YDC1,COS4,ERV25,ERV25,YDC1,0.0
COS4:ERV25,PHO88:COS4,COS4,ERV25,PHO88,COS4,0.0
COS4:ERV25,ERV25:SWP1,COS4,ERV25,ERV25,SWP1,0.0
COS4:ERV25,KRE27:ERV25,COS4,ERV25,KRE27,ERV25,0.0
COS4:ERV25,ERP1:ERV25,COS4,ERV25,ERP1,ERV25,0.0
COS4:ERV25,EMP47:ERV25,COS4,ERV25,EMP47,ERV25,0.0
COS4:ERV25,ERV25:UIP4,COS4,ERV25,ERV25,UIP4,0.0
COS4:ERV25,COS4:ERG11,COS4,ERV25,COS4,ERG11,0.0
COS4:ERV25,WBP1:ERV25,COS4,ERV25,WBP1,ERV25,0.0
COS4:ERV25,ERV25:ALG5,COS4,ERV25,ERV25,ALG5,0.0
COS4:ERV25,PIS1:ERV25,COS4,ERV25,PIS1,ERV25,0.0
COS4:ERV25,YBR241C:ERV25,COS4,ERV25,YBR241C,ERV25,0.0
COS4:ERV25,ERG3:ERV25,COS4,ERV25,ERG3,ERV25,0.0
PEX15:PEX11,QCR9:PEX11,PEX15,PEX11,QCR9,PEX11,0.0
PEX15:PEX11,PEX11:PEX25,PEX15,PEX11,PEX11,PEX25,0.0
PEX15:PEX11,PEX12:PEX11,PEX15,PEX11,PEX12,PEX11,0.0
PEX15:PEX11,PEX11:ARF3,PEX15,PEX11,PEX11,ARF3,0.0
PEX15:PEX11,ARF1:PEX11,PEX15,PEX11,ARF1,PEX11,0.0
SEC18:SEC27,SEC27:INO1,SEC18,SEC27,SEC27,INO1,0.0
SEC18:SEC27,SEC27:SNA3,SEC18,SEC27,SEC27,SNA3,0.0
SEC18:SEC27,SEC27:YNL274C,SEC18,SEC27,SEC27,YNL274C,0.0
SEC18:SEC27,PLM2:SEC27,SEC18,SEC27,PLM2,SEC27,0.0
SEC18:SEC27,SEC27:ARC18,SEC18,SEC27,SEC27,ARC18,0.0
SEC18:SEC27,SEC27:ADE17,SEC18,SEC27,SEC27,ADE17,0.0
SEC18:SEC27,SEC27:YMR010W,SEC18,SEC27,SEC27,YMR010W,0.0
SEC18:SEC27,SEC27:AUR1,SEC18,SEC27,SEC27,AUR1,0.0
SEC18:SEC27,SSD1:SEC27,SEC18,SEC27,SSD1,SEC27,0.0
SEC18:SEC27,SEC27:KEX1,SEC18,SEC27,SEC27,KEX1,0.0
SEC18:SEC27,SEC27:PGM2,SEC18,SEC27,SEC27,PGM2,0.0
EFT2:YNL313C,PSA1:EFT2,EFT2,YNL313C,PSA1,EFT2,0.0
IPI3:ALG5,SWP1:ALG5,IPI3,ALG5,SWP1,ALG5,0.0
IPI3:ALG5,ERP1:ALG5,IPI3,ALG5,ERP1,ALG5,0.0
IPI3:ALG5,ERG25:ALG5,IPI3,ALG5,ERG25,ALG5,0.0
IPI3:ALG5,ERV25:ALG5,IPI3,ALG5,ERV25,ALG5,0.0
IPI3:ALG5,LAC1:ALG5,IPI3,ALG5,LAC1,ALG5,0.0
IPI3:ALG5,GPT2:ALG5,IPI3,ALG5,GPT2,ALG5,0.0
SYP1:SHS1,SYP1:MYO5,SYP1,SHS1,SYP1,MYO5,0.0
SYP1:SHS1,SYP1:SFK1,SYP1,SHS1,SYP1,SFK1,0.0
SYP1:SHS1,SYP1:CDC11,SYP1,SHS1,SYP1,CDC11,0.0
SYP1:SHS1,SHS1:CDC11,SYP1,SHS1,SHS1,CDC11,0.0
SYP1:SHS1,SYP1:GPA2,SYP1,SHS1,SYP1,GPA2,0.0
SYP1:SHS1,SYP1:YAP1802,SYP1,SHS1,SYP1,YAP1802,0.0
SYP1:SHS1,SYP1:YGR130C,SYP1,SHS1,SYP1,YGR130C,0.0
SYP1:SHS1,SYP1:VRP1,SYP1,SHS1,SYP1,VRP1,0.0
SYP1:SHS1,SYP1:MID2,SYP1,SHS1,SYP1,MID2,0.0
SYP1:SHS1,SYP1:LSB3,SYP1,SHS1,SYP1,LSB3,0.0
BNA3:LSP1,BNA3:INO1,BNA3,LSP1,BNA3,INO1,0.0
BNA3:LSP1,DLD3:LSP1,BNA3,LSP1,DLD3,LSP1,0.0
BNA3:LSP1,SIS1:LSP1,BNA3,LSP1,SIS1,LSP1,0.0
BNA3:LSP1,YLR326W:LSP1,BNA3,LSP1,YLR326W,LSP1,0.0
BNA3:LSP1,HNM1:LSP1,BNA3,LSP1,HNM1,LSP1,0.0
BNA3:LSP1,LSP1:FLC1,BNA3,LSP1,LSP1,FLC1,0.0
BNA3:LSP1,ALO1:LSP1,BNA3,LSP1,ALO1,LSP1,0.0
BNA3:LSP1,ARC40:LSP1,BNA3,LSP1,ARC40,LSP1,0.0
BNA3:LSP1,PPZ1:LSP1,BNA3,LSP1,PPZ1,LSP1,0.0
BNA3:LSP1,MUP1:LSP1,BNA3,LSP1,MUP1,LSP1,0.0
BNA3:LSP1,YGR054W:LSP1,BNA3,LSP1,YGR054W,LSP1,0.0
MAK21:EBP2,LOC1:EBP2,MAK21,EBP2,LOC1,EBP2,0.0
MAK21:EBP2,EBP2:PWP1,MAK21,EBP2,EBP2,PWP1,0.0
MAK21:EBP2,NHP2:EBP2,MAK21,EBP2,NHP2,EBP2,0.0
MAK21:EBP2,EBP2:NOC2,MAK21,EBP2,EBP2,NOC2,0.0
MAK21:EBP2,CGR1:EBP2,MAK21,EBP2,CGR1,EBP2,0.0
MAK21:EBP2,NSA2:EBP2,MAK21,EBP2,NSA2,EBP2,0.0
MAK21:EBP2,EBP2:RRP12,MAK21,EBP2,EBP2,RRP12,0.0
MAK21:EBP2,MAK21:NOC2,MAK21,EBP2,MAK21,NOC2,0.0
MAK21:EBP2,EBP2:DBP2,MAK21,EBP2,EBP2,DBP2,0.0
MAK21:EBP2,EBP2:RLP7,MAK21,EBP2,EBP2,RLP7,0.0
SSS1:SIC1,SSS1:MEC3,SSS1,SIC1,SSS1,MEC3,0.0
SSS1:SIC1,SSS1:SLX8,SSS1,SIC1,SSS1,SLX8,0.0
SSS1:SIC1,SDS24:SIC1,SSS1,SIC1,SDS24,SIC1,0.0
RBD2:COG4,LPP1:RBD2,RBD2,COG4,LPP1,RBD2,0.0
RBD2:COG4,SFB3:RBD2,RBD2,COG4,SFB3,RBD2,0.0
RBD2:COG4,ARF1:RBD2,RBD2,COG4,ARF1,RBD2,0.0
RBD2:COG4,YML018C:RBD2,RBD2,COG4,YML018C,RBD2,0.0
RBD2:COG4,YMR010W:RBD2,RBD2,COG4,YMR010W,RBD2,0.0
RBD2:COG4,SEC26:RBD2,RBD2,COG4,SEC26,RBD2,0.0
RBD2:COG4,ERV25:RBD2,RBD2,COG4,ERV25,RBD2,0.0
RBD2:COG4,YCR043C:RBD2,RBD2,COG4,YCR043C,RBD2,0.0
RBD2:COG4,GOT1:RBD2,RBD2,COG4,GOT1,RBD2,0.0
RBD2:COG4,AUR1:RBD2,RBD2,COG4,AUR1,RBD2,0.0
RBD2:COG4,SLY1:RBD2,RBD2,COG4,SLY1,RBD2,0.0
RBD2:COG4,COG3:RBD2,RBD2,COG4,COG3,RBD2,0.0
RBD2:COG4,BAP2:RBD2,RBD2,COG4,BAP2,RBD2,0.0
RBD2:COG4,KEX1:RBD2,RBD2,COG4,KEX1,RBD2,0.0
RBD2:COG4,ERV41:RBD2,RBD2,COG4,ERV41,RBD2,0.0
RBD2:COG4,EPT1:RBD2,RBD2,COG4,EPT1,RBD2,0.0
RBD2:COG4,DOS2:RBD2,RBD2,COG4,DOS2,RBD2,0.0
RBD2:COG4,SFT2:RBD2,RBD2,COG4,SFT2,RBD2,0.0
RBD2:COG4,TVP15:RBD2,RBD2,COG4,TVP15,RBD2,0.0
RFS1:SDS23,RFS1:TCB3,RFS1,SDS23,RFS1,TCB3,0.0
RFS1:SDS23,RFS1:SLM1,RFS1,SDS23,RFS1,SLM1,0.0
RFS1:SDS23,RFS1:FMP45,RFS1,SDS23,RFS1,FMP45,0.0
RFS1:SDS23,RFS1:FTR1,RFS1,SDS23,RFS1,FTR1,0.0
RFS1:SDS23,RFS1:TPO1,RFS1,SDS23,RFS1,TPO1,0.0
RFS1:SDS23,RFS1:SFK1,RFS1,SDS23,RFS1,SFK1,0.0
RFS1:SDS23,SDS23:MID2,RFS1,SDS23,SDS23,MID2,0.0
RFS1:SDS23,SDS23:GCN1,RFS1,SDS23,SDS23,GCN1,0.0
RFS1:SDS23,SDS23:PDR5,RFS1,SDS23,SDS23,PDR5,0.0
RFS1:SDS23,RFS1:ITR1,RFS1,SDS23,RFS1,ITR1,0.0
RFS1:SDS23,RFS1:WSC3,RFS1,SDS23,RFS1,WSC3,0.0
RFS1:SDS23,RFS1:MEP3,RFS1,SDS23,RFS1,MEP3,0.0
RFS1:SDS23,RFS1:GPA2,RFS1,SDS23,RFS1,GPA2,0.0
RFS1:SDS23,RFS1:HYR1,RFS1,SDS23,RFS1,HYR1,0.0
RFS1:SDS23,YBL029C-A:SDS23,RFS1,SDS23,YBL029C-A,SDS23,0.0
RFS1:SDS23,SDS23:HNM1,RFS1,SDS23,SDS23,HNM1,0.0
RFS1:SDS23,RFS1:TPO2,RFS1,SDS23,RFS1,TPO2,0.0
RFS1:SDS23,FUI1:RFS1,RFS1,SDS23,FUI1,RFS1,0.0
PMC1:ATG27,PMC1:VMA7,PMC1,ATG27,PMC1,VMA7,0.0
PMC1:ATG27,ATG27:SNX3,PMC1,ATG27,ATG27,SNX3,0.0
PMC1:ATG27,VAC8:PMC1,PMC1,ATG27,VAC8,PMC1,0.0
PMC1:ATG27,ATG27:VPS17,PMC1,ATG27,ATG27,VPS17,0.0
PMC1:ATG27,PEP1:ATG27,PMC1,ATG27,PEP1,ATG27,0.0
PMC1:ATG27,PMC1:MRL1,PMC1,ATG27,PMC1,MRL1,0.0
PMC1:ATG27,ARF1:ATG27,PMC1,ATG27,ARF1,ATG27,0.0
PMC1:ATG27,EMP47:PMC1,PMC1,ATG27,EMP47,PMC1,0.0
PMC1:ATG27,ATG27:YML018C,PMC1,ATG27,ATG27,YML018C,0.0
PMC1:ATG27,ATG27:VPS68,PMC1,ATG27,ATG27,VPS68,0.0
PMC1:ATG27,AGP2:PMC1,PMC1,ATG27,AGP2,PMC1,0.0
PMC1:ATG27,PMC1:NCR1,PMC1,ATG27,PMC1,NCR1,0.0
PMC1:ATG27,ATG27:YMR221C,PMC1,ATG27,ATG27,YMR221C,0.0
PMC1:ATG27,YDR119W:ATG27,PMC1,ATG27,YDR119W,ATG27,0.0
PMC1:ATG27,ATG27:VPS16,PMC1,ATG27,ATG27,VPS16,0.0
PMC1:ATG27,YDR352W:PMC1,PMC1,ATG27,YDR352W,PMC1,0.0
PMC1:ATG27,PMC1:VPS35,PMC1,ATG27,PMC1,VPS35,0.0
PMC1:ATG27,ATG27:VPS5,PMC1,ATG27,ATG27,VPS5,0.0
PMC1:ATG27,PMC1:YBT1,PMC1,ATG27,PMC1,YBT1,0.0
PMC1:ATG27,SFT2:ATG27,PMC1,ATG27,SFT2,ATG27,0.0
PMC1:ATG27,PMC1:YML018C,PMC1,ATG27,PMC1,YML018C,0.0
PMC1:ATG27,PMC1:HXT1,PMC1,ATG27,PMC1,HXT1,0.0
PMC1:ATG27,VMA8:PMC1,PMC1,ATG27,VMA8,PMC1,0.0
SLM1:SFK1,SFK1:TPO3,SLM1,SFK1,SFK1,TPO3,0.0
SLM1:SFK1,RFS1:SLM1,SLM1,SFK1,RFS1,SLM1,0.0
SLM1:SFK1,SYP1:SFK1,SLM1,SFK1,SYP1,SFK1,0.0
SLM1:SFK1,FMP45:SFK1,SLM1,SFK1,FMP45,SFK1,0.0
SLM1:SFK1,DUR3:SFK1,SLM1,SFK1,DUR3,SFK1,0.0
SLM1:SFK1,FTR1:SFK1,SLM1,SFK1,FTR1,SFK1,0.0
SLM1:SFK1,GPA2:SLM1,SLM1,SFK1,GPA2,SLM1,0.0
SLM1:SFK1,SFK1:TPO1,SLM1,SFK1,SFK1,TPO1,0.0
SLM1:SFK1,TPO2:SLM1,SLM1,SFK1,TPO2,SLM1,0.0
SLM1:SFK1,RFS1:SFK1,SLM1,SFK1,RFS1,SFK1,0.0
SLM1:SFK1,HSP30:SFK1,SLM1,SFK1,HSP30,SFK1,0.0
SLM1:SFK1,YGR130C:SLM1,SLM1,SFK1,YGR130C,SLM1,0.0
SLM1:SFK1,SLM1:MID2,SLM1,SFK1,SLM1,MID2,0.0
SLM1:SFK1,BEM1:SFK1,SLM1,SFK1,BEM1,SFK1,0.0
SLM1:SFK1,SFK1:MEP3,SLM1,SFK1,SFK1,MEP3,0.0
SLM1:SFK1,SFK1:TPO4,SLM1,SFK1,SFK1,TPO4,0.0
SLM1:SFK1,GPA2:SFK1,SLM1,SFK1,GPA2,SFK1,0.0
SLM1:SFK1,TPO2:SFK1,SLM1,SFK1,TPO2,SFK1,0.0
SLM1:SFK1,YGR130C:SFK1,SLM1,SFK1,YGR130C,SFK1,0.0
