strain_id,B_MTX_noDrug.SRO9_SGN1,B_MTX_noDrug.SRO9_DHH1,B_MTX_noDrug.MID2_TPO2,B_MTX_noDrug.ALO1_HYR1,B_MTX_noDrug.TPO1_MID2,B_MTX_noDrug.ALO1_UIP4,B_MTX_noDrug.ERG11_PIS1,B_MTX_noDrug.FMP45_HNM1,B_MTX_noDrug.ERG11_TPO4,B_MTX_noDrug.TPO1_TPO2,B_MTX_noDrug.MID2_MAM33,B_MTX_noDrug.ERG27_ACF2,B_MTX_noDrug.PLM2_SNA3,B_MTX_noDrug.MID2_RSN1,B_MTX_noDrug.ALO1_ADE17,B_MTX_noDrug.MID2_WSC2,B_MTX_noDrug.RET2_EMP70,B_MTX_noDrug.ERG11_ERG5,B_MTX_noDrug.ERG11_ORM2,B_MTX_noDrug.HNM1_MAM33,B_MTX_noDrug.ERV25_UIP4,B_MTX_noDrug.FMP45_MID2,B_MTX_noDrug.ERV25_RBD2,B_MTX_noDrug.ADE17_GIS2,B_MTX_noDrug.HUG1_ALO1,B_MTX_noDrug.DHH1_LSM3,B_MTX_noDrug.noPPI_reference,B_MTX_noDrug.ERV25_PIS1,B_MTX_noDrug.HNM1_MID2,B_MTX_noDrug.SRO9_GIS2,B_MTX_noDrug.HUG1_ADE17,B_MTX_noDrug.ERG11_HYR1,B_MTX_noDrug.SSH1_ERV25,B_MTX_noDrug.SSH1_ORM2,B_MTX_noDrug.ERG11_ERV25,B_MTX_noDrug.ADE17_PGM2,B_MTX_noDrug.HNM1_TPO1,B_MTX_noDrug.SSH1_ERG11,B_MTX_noDrug.RET2_EMP47,B_MTX_noDrug.ERV25_EMP47,B_MTX_noDrug.HNM1_ERG11,B_MTX_noDrug.SNA4_GTR2,B_MTX_noDrug.ERG11_MID2,B_MTX_noDrug.ERV25_ORM2,B_MTX_noDrug.HNM1_TPO4,B_MTX_noDrug.FMP45_MEP1,B_MTX_noDrug.ERV25_ERG5,B_MTX_noDrug.PMC1_CTR2,B_MTX_noDrug.HNM1_TPO2,B_MTX_noDrug.PMC1_GTR2,B_MTX_noDrug.MID2_TPO4,B_MTX_noDrug.ADE17_HYR1,B_MTX_noDrug.TPO1_TCB2,B_MTX_noDrug.SSH1_PIS1,B_MTX_noDrug.ERG11_ACF2,B_MTX_noDrug.HUG1_PGM2,B_MTX_noDrug.GTR1_SLM4,B_MTX_noDrug.PLM2_HNM1,B_MTX_noDrug.SNA4_VAC8,B_MTX_noDrug.RET2_SNA3,B_MTX_noDrug.MID2_PIN2,B_MTX_noDrug.HNM1_RBD2
973,103.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
976,16.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,12.0,2.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,12.0,17.0,0.0,3.0,1.0,0.0,24.0,2.0,1.0,1.0,5.0,0.0,4.0,9.0,0.0,3.0,0.0,2.0,0.0,40.0,1.0,0.0,8.0,9.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0
980,22.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,12.0,6.0,11.0,5.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,5.0,6.0,0.0,22.0,0.0,9.0,29.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,0.0,6.0,2.0,7.0,4.0,0.0,5.0,2.0,6.0,0.0,4.0,2.0,1.0,8.0,9.0,4.0,14.0,2.0,0.0,1.0,0.0,0.0,10.0,25.0,0.0,1.0,0.0,3.0,1.0
983,1672.0,185.0,149.0,12779.0,10.0,44.0,62.0,12.0,5979.0,266.0,688.0,719.0,51.0,115.0,55.0,11.0,20.0,4.0,1132.0,487.0,809.0,10.0,33.0,15.0,3107.0,903.0,7872.0,373.0,56.0,12.0,173.0,101.0,459.0,1656.0,91.0,10.0,73.0,497.0,19.0,1656.0,355.0,36.0,69.0,1773.0,53.0,423.0,1371.0,236.0,48.0,47.0,137.0,15.0,53.0,657.0,81.0,2088.0,19.0,215.0,57.0,26.0,408.0,8.0
984,25.0,8.0,4.0,9.0,0.0,1.0,6.0,0.0,64.0,10.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,57.0,102.0,3.0,2.0,0.0,15.0,30.0,1.0,2.0,25.0,0.0,0.0,5.0,86.0,15.0,1.0,6.0,13.0,17.0,18.0,5.0,0.0,5.0,0.0,55.0,1.0,114.0,32.0,7.0,12.0,2.0,1.0,3.0,1.0,6009.0,1.0,2.0,0.0,2.0,2.0,9.0,16.0,0.0,9.0,1.0
985,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
987,5620.0,49.0,21.0,134.0,14.0,42.0,50.0,1.0,3069.0,291.0,67.0,22.0,66.0,4.0,14396.0,15.0,2.0,23.0,921.0,13.0,10.0,7.0,12.0,5.0,53.0,131.0,1.0,16.0,41.0,54.0,2007.0,285.0,15.0,6.0,47.0,19.0,238.0,307.0,4.0,179.0,61.0,37.0,36.0,29.0,90.0,1.0,144.0,36.0,117.0,10.0,98.0,4.0,49.0,10.0,4.0,49.0,17.0,7.0,9.0,2.0,20.0,1.0
99,1683.0,293.0,50.0,62.0,11.0,23.0,197.0,3.0,1892.0,315.0,19.0,27.0,1.0,9.0,18.0,0.0,6.0,150.0,123.0,21.0,284.0,3.0,34.0,4.0,114.0,2645.0,36.0,54.0,151.0,49.0,9.0,727.0,207.0,38.0,33.0,4.0,5.0,224.0,11.0,75.0,112.0,88.0,83.0,194.0,28.0,5.0,487.0,101.0,268.0,93.0,42.0,9.0,28.0,7.0,16.0,78.0,29.0,4.0,7.0,4.0,55.0,2.0
991,56.0,1.0,1.0,6.0,0.0,0.0,3.0,2.0,113.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,2.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0,0.0,1.0,3.0,42.0,0.0,0.0,4.0,0.0,3.0,1.0,2.0,9.0,0.0,1.0,2.0,11.0,5.0,1.0,7.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,2.0,3.0,1.0,2.0,0.0
992,20.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,81.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,32.0,1.0
996,375.0,8.0,43.0,7.0,5.0,3.0,24.0,6.0,24.0,71.0,2211.0,2.0,57.0,68.0,8.0,1172.0,2.0,3.0,133.0,795.0,229.0,10.0,25.0,218.0,105.0,31.0,222.0,8.0,31.0,9.0,45.0,76.0,37.0,68.0,15.0,28.0,120.0,8.0,3.0,17.0,610.0,114.0,75.0,327.0,57.0,87.0,12.0,11.0,72.0,20.0,26.0,6.0,19.0,155.0,6.0,294.0,18.0,34.0,1.0,3.0,701.0,20.0
998,23.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,18.0,5.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,13.0,4.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
999,49.0,18.0,9.0,2.0,1.0,2.0,5.0,6.0,16.0,6.0,1716.0,61.0,6.0,81.0,3.0,135.0,5.0,1.0,41.0,71.0,2.0,11.0,29.0,2.0,28.0,38.0,299.0,2.0,2.0,4.0,21.0,16.0,17.0,41.0,6.0,12.0,5.0,38.0,2.0,97.0,31.0,15.0,29.0,22.0,4.0,361.0,20.0,90.0,14.0,15.0,8.0,3.0,8.0,0.0,3.0,266.0,3.0,1.0,3.0,1.0,218.0,2.0
240,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
897,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,114.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
