strain_id,B_noMTX_5-FC.ERG11_PIS1,B_noMTX_5-FC.HNM1_RBD2,B_noMTX_5-FC.SSH1_ERG11,B_noMTX_5-FC.ERV25_RBD2,B_noMTX_5-FC.TPO1_TPO2,B_noMTX_5-FC.HNM1_MAM33,B_noMTX_5-FC.HUG1_ADE17,B_noMTX_5-FC.ERG27_ACF2,B_noMTX_5-FC.ERG11_TPO4,B_noMTX_5-FC.PLM2_HNM1,B_noMTX_5-FC.ERV25_EMP47,B_noMTX_5-FC.ERG11_ERG5,B_noMTX_5-FC.SSH1_ORM2,B_noMTX_5-FC.SNA4_GTR2,B_noMTX_5-FC.SSH1_PIS1,B_noMTX_5-FC.SRO9_DHH1,B_noMTX_5-FC.RET2_EMP70,B_noMTX_5-FC.TPO1_TCB2,B_noMTX_5-FC.ERG11_ERV25,B_noMTX_5-FC.HNM1_TPO1,B_noMTX_5-FC.MID2_PIN2,B_noMTX_5-FC.ERV25_UIP4,B_noMTX_5-FC.TPO1_MID2,B_noMTX_5-FC.PLM2_SNA3,B_noMTX_5-FC.ALO1_UIP4,B_noMTX_5-FC.FMP45_MID2,B_noMTX_5-FC.RET2_EMP47,B_noMTX_5-FC.ADE17_HYR1,B_noMTX_5-FC.PMC1_CTR2,B_noMTX_5-FC.ERG11_MID2,B_noMTX_5-FC.HNM1_MID2,B_noMTX_5-FC.MID2_TPO4,B_noMTX_5-FC.ERV25_ERG5,B_noMTX_5-FC.ERV25_ORM2,B_noMTX_5-FC.ADE17_GIS2,B_noMTX_5-FC.SNA4_VAC8,B_noMTX_5-FC.FMP45_MEP1,B_noMTX_5-FC.SRO9_SGN1,B_noMTX_5-FC.HUG1_ALO1,B_noMTX_5-FC.RET2_SNA3,B_noMTX_5-FC.HNM1_ERG11,B_noMTX_5-FC.ERG11_HYR1,B_noMTX_5-FC.ALO1_HYR1,B_noMTX_5-FC.ERV25_PIS1,B_noMTX_5-FC.MID2_TPO2,B_noMTX_5-FC.HNM1_TPO4,B_noMTX_5-FC.DHH1_LSM3,B_noMTX_5-FC.HUG1_PGM2,B_noMTX_5-FC.PMC1_GTR2,B_noMTX_5-FC.FMP45_HNM1,B_noMTX_5-FC.noPPI_reference,B_noMTX_5-FC.ALO1_ADE17,B_noMTX_5-FC.MID2_WSC2,B_noMTX_5-FC.MID2_MAM33,B_noMTX_5-FC.SSH1_ERV25,B_noMTX_5-FC.HNM1_TPO2,B_noMTX_5-FC.ERG11_ACF2,B_noMTX_5-FC.ERG11_ORM2,B_noMTX_5-FC.GTR1_SLM4,B_noMTX_5-FC.SRO9_GIS2,B_noMTX_5-FC.ADE17_PGM2,B_noMTX_5-FC.MID2_RSN1
387,0.0,5.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,14,0.0,16.0,1.0,42.0,3.0,0.0,0.0,0.0,5.0,55,3.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0,5.0,0.0,24.0,0.0,6.0,2.0,2.0,2.0,11,0.0,0.0,26.0,6.0,1.0,0.0,25.0,39.0,28.0,2.0,2.0,3.0,3.0,1.0,1.0,44.0,1.0,2.0,0.0,4.0,6.0,3.0,1.0,25.0
411,0.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,16,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,42,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,10,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,7.0,3.0,2.0,4.0
44,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
501,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,2.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,217,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,14.0,1.0,5.0,0.0,1.0,1.0,10,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0
506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,0.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,2.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,16,0.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0
59,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,14,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
607,0.0,15.0,5.0,1.0,23.0,2.0,4.0,11.0,28.0,2.0,43,1.0,37.0,11.0,4.0,1.0,729.0,17.0,12.0,3.0,34,7.0,19.0,1.0,4.0,4.0,1555.0,0.0,4.0,6.0,3.0,28.0,0.0,4.0,5.0,1.0,1.0,25,4.0,1332.0,1.0,31.0,2.0,7.0,54.0,6.0,9.0,6.0,0.0,7.0,29.0,3.0,1.0,1.0,7.0,2.0,11.0,1.0,9.0,9.0,0.0,18.0
643,0.0,1.0,144.0,5.0,3.0,2.0,6.0,1.0,3.0,10.0,47,5.0,76.0,1.0,4.0,1.0,0.0,2.0,3.0,1.0,25,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,7.0,28,7.0,0.0,2.0,5.0,2.0,0.0,11.0,1.0,6.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,0.0,2.0
753,0.0,3.0,11.0,5.0,0.0,4.0,5.0,1.0,35.0,3.0,166,1.0,6.0,3.0,16.0,2.0,3.0,3.0,20.0,2.0,50,15.0,3.0,2.0,16.0,5.0,7.0,3.0,16.0,6.0,5.0,16.0,2.0,11.0,9.0,5.0,5.0,106,10.0,17.0,0.0,1.0,1.0,15.0,4.0,8.0,6.0,8.0,2.0,6.0,2.0,5.0,2.0,3.0,8.0,5.0,16.0,5.0,2.0,12.0,4.0,5.0
79,0.0,2.0,50.0,2.0,0.0,3.0,11.0,0.0,3.0,2.0,20,2.0,10.0,3.0,390.0,4.0,0.0,0.0,5.0,3.0,146,1.0,0.0,0.0,21.0,104.0,5.0,0.0,4.0,35.0,0.0,1.0,5.0,12.0,5.0,1.0,0.0,8,30.0,1.0,3.0,3.0,0.0,169.0,1.0,2.0,3.0,61.0,2.0,6.0,118.0,0.0,0.0,0.0,2.0,3.0,2.0,16.0,3.0,4.0,1.0,6.0
917,0.0,4.0,3.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,62,1.0,6.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,47,1.0,4.0,6.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,12.0,0.0,0.0,1.0,15,2.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,6.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,7.0,3.0,2.0,7.0,3.0,0.0,2.0
956,0.0,6.0,1.0,6.0,8.0,18.0,32.0,14.0,15.0,9.0,176,1.0,8.0,3.0,14.0,44.0,2.0,81.0,28.0,221.0,178,31.0,103.0,0.0,98.0,49.0,7.0,1.0,84.0,55.0,3.0,42.0,3.0,14.0,4.0,0.0,17.0,28,8.0,8.0,12.0,3.0,2.0,10.0,135.0,5.0,6.0,48.0,22.0,8.0,112.0,23.0,3.0,50.0,5.0,8.0,11.0,3.0,3.0,23.0,0.0,46.0
454,0.0,0.0,5.0,4.0,1.0,83.0,21.0,3.0,0.0,1.0,40,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,13,18.0,3.0,1.0,3.0,8.0,9.0,0.0,1.0,4.0,5.0,5.0,1.0,9.0,2.0,3.0,1.0,392,16.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,8.0,9.0,5.0,0.0,25.0,2.0,0.0,2.0,6.0,3.0,0.0,1.0,3.0,3.0,9.0,1.0
932,0.0,0.0,45.0,1.0,0.0,3.0,21.0,33.0,1.0,0.0,21,1.0,238.0,19.0,83.0,9.0,2.0,0.0,5.0,2.0,23,16.0,1.0,4.0,8.0,1.0,0.0,1.0,48.0,34.0,15.0,2.0,1.0,22.0,0.0,2.0,1.0,24,56.0,1.0,16.0,4.0,5.0,0.0,5.0,50.0,66.0,27.0,2.0,1.0,153.0,3.0,3.0,2.0,9.0,2.0,3.0,103.0,2.0,12.0,2.0,4.0
