strain_id,A_noMTX_Fluconazole.SNA4_VAC8,A_noMTX_Fluconazole.HNM1_ERG11,A_noMTX_Fluconazole.HUG1_ADE17,A_noMTX_Fluconazole.HUG1_ALO1,A_noMTX_Fluconazole.TPO1_TPO2,A_noMTX_Fluconazole.HNM1_MAM33,A_noMTX_Fluconazole.SRO9_GIS2,A_noMTX_Fluconazole.MID2_RSN1,A_noMTX_Fluconazole.ERG27_ACF2,A_noMTX_Fluconazole.HNM1_RBD2,A_noMTX_Fluconazole.SSH1_ERV25,A_noMTX_Fluconazole.MID2_WSC2,A_noMTX_Fluconazole.PMC1_CTR2,A_noMTX_Fluconazole.PLM2_SNA3,A_noMTX_Fluconazole.MID2_PIN2,A_noMTX_Fluconazole.ERG11_TPO4,A_noMTX_Fluconazole.ERV25_UIP4,A_noMTX_Fluconazole.ALO1_UIP4,A_noMTX_Fluconazole.ERG11_ERV25,A_noMTX_Fluconazole.MID2_TPO2,A_noMTX_Fluconazole.SSH1_ORM2,A_noMTX_Fluconazole.RET2_EMP70,A_noMTX_Fluconazole.RET2_EMP47,A_noMTX_Fluconazole.ERG11_PIS1,A_noMTX_Fluconazole.noPPI_reference,A_noMTX_Fluconazole.FMP45_MEP1,A_noMTX_Fluconazole.ALO1_HYR1,A_noMTX_Fluconazole.ERV25_EMP47,A_noMTX_Fluconazole.MID2_MAM33,A_noMTX_Fluconazole.PLM2_HNM1,A_noMTX_Fluconazole.HUG1_PGM2,A_noMTX_Fluconazole.ERG11_ACF2,A_noMTX_Fluconazole.ALO1_ADE17,A_noMTX_Fluconazole.ERV25_ERG5,A_noMTX_Fluconazole.ADE17_GIS2,A_noMTX_Fluconazole.SNA4_GTR2,A_noMTX_Fluconazole.ERV25_ORM2,A_noMTX_Fluconazole.SRO9_SGN1,A_noMTX_Fluconazole.HNM1_TPO4,A_noMTX_Fluconazole.HNM1_MID2,A_noMTX_Fluconazole.DHH1_LSM3,A_noMTX_Fluconazole.MID2_TPO4,A_noMTX_Fluconazole.SRO9_DHH1,A_noMTX_Fluconazole.ADE17_PGM2,A_noMTX_Fluconazole.ADE17_HYR1,A_noMTX_Fluconazole.RET2_SNA3,A_noMTX_Fluconazole.ERG11_ORM2,A_noMTX_Fluconazole.ERG11_HYR1,A_noMTX_Fluconazole.SSH1_ERG11,A_noMTX_Fluconazole.TPO1_MID2,A_noMTX_Fluconazole.ERG11_MID2,A_noMTX_Fluconazole.SSH1_PIS1,A_noMTX_Fluconazole.TPO1_TCB2,A_noMTX_Fluconazole.ERV25_PIS1,A_noMTX_Fluconazole.ERG11_ERG5,A_noMTX_Fluconazole.GTR1_SLM4,A_noMTX_Fluconazole.PMC1_GTR2,A_noMTX_Fluconazole.FMP45_MID2,A_noMTX_Fluconazole.FMP45_HNM1,A_noMTX_Fluconazole.HNM1_TPO1,A_noMTX_Fluconazole.HNM1_TPO2,A_noMTX_Fluconazole.ERV25_RBD2
980,141.0,56.0,42.0,252.0,934.0,12.0,6.0,21.0,28.0,15.0,2.0,50.0,64.0,11.0,644.0,4.0,19.0,189.0,7.0,2140.0,10.0,3.0,2.0,7.0,18.0,10.0,17.0,36.0,695.0,31.0,89.0,292.0,55.0,7.0,10.0,336.0,23.0,35.0,22.0,26.0,2911.0,135.0,108.0,13.0,36.0,5.0,205.0,42.0,7.0,12.0,14.0,2.0,24.0,170.0,8.0,2525.0,1062.0,386.0,10.0,19.0,795.0,42.0
983,3.0,7.0,211.0,180.0,36.0,8.0,3.0,14.0,3.0,2.0,7.0,118.0,4.0,2.0,11.0,1.0,9.0,13.0,8.0,105.0,1017.0,7.0,0.0,1.0,12.0,2.0,1012.0,4.0,12.0,81.0,201.0,8.0,72.0,20.0,0.0,1.0,56.0,12.0,4.0,32.0,25.0,5.0,7.0,1.0,4.0,1.0,34.0,1.0,5.0,0.0,2.0,69.0,12.0,10.0,0.0,4.0,16.0,3.0,9.0,10.0,255.0,2.0
984,405.0,34.0,3316.0,394.0,1022.0,17.0,151.0,29.0,140.0,37.0,11.0,14.0,264.0,8.0,672.0,7.0,95.0,204.0,11.0,1037.0,520.0,12.0,23.0,95.0,31.0,251.0,209.0,111.0,190.0,26.0,347.0,14.0,463.0,201.0,4.0,406.0,494.0,25.0,493.0,54.0,65.0,179.0,125.0,24.0,30.0,12.0,15.0,18.0,161.0,1037.0,188.0,12.0,472.0,10.0,32.0,20.0,412.0,46.0,5.0,249.0,273.0,120.0
985,2.0,8.0,5.0,7.0,2.0,10.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,8.0,1.0,14.0,7.0,2.0,4.0,8.0,1.0,1.0,2.0,7.0,2.0,12.0,2.0,5.0,10.0,4.0,4.0,5.0,7.0,1.0,7.0,9.0,11.0,2.0,4.0,6.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,9.0,16.0,2.0,31.0,0.0,9.0,6.0,14.0,11.0,6.0,10.0,9.0
99,17.0,15.0,24.0,398.0,63.0,287.0,12.0,29.0,111.0,10.0,64.0,193.0,15.0,41.0,207.0,105.0,127.0,303.0,14.0,116.0,1437.0,43.0,8.0,9.0,21.0,92.0,182.0,59.0,44.0,863.0,23.0,14.0,707.0,101.0,1.0,21.0,56.0,4.0,31.0,6.0,218.0,4.0,65.0,9.0,28.0,22.0,1805.0,4281.0,57.0,85.0,270.0,31.0,29.0,115.0,47.0,18.0,97.0,96.0,209.0,85.0,11.0,14.0
991,19.0,7166.0,46.0,54.0,7.0,241.0,1032.0,40.0,77.0,6.0,9.0,11.0,358.0,216.0,83.0,5.0,24.0,122.0,1361.0,25.0,35.0,30.0,7.0,19.0,9.0,266.0,16.0,19.0,9.0,138.0,35.0,48.0,226.0,271.0,52.0,140.0,30.0,146.0,247.0,97.0,10.0,27.0,87.0,11.0,18.0,0.0,8.0,7.0,33.0,4.0,98.0,577.0,4.0,18.0,3.0,119.0,379.0,92.0,10445.0,84.0,11.0,5.0
992,12.0,51.0,78.0,201.0,300.0,18.0,931.0,40.0,121.0,34.0,44.0,22.0,1060.0,26.0,667.0,16.0,206.0,655.0,14.0,632.0,12.0,74.0,3773.0,46.0,106.0,9.0,604.0,258.0,483.0,416.0,410.0,28.0,1301.0,103.0,1223.0,862.0,299.0,27.0,22.0,51.0,85.0,2195.0,76.0,25.0,55.0,8760.0,315.0,131.0,535.0,616.0,11.0,26.0,68.0,322.0,102.0,1615.0,2560.0,83.0,38.0,12.0,13.0,39.0
996,11.0,1057.0,16.0,190.0,754.0,532.0,45.0,35.0,18.0,178.0,6.0,5412.0,19.0,36.0,1864.0,6.0,33.0,4.0,21.0,1134.0,144.0,10.0,17.0,21.0,32.0,31.0,17.0,18.0,2452.0,155.0,22.0,8.0,27.0,3.0,2192.0,31.0,15.0,121.0,128.0,857.0,37.0,548.0,764.0,283.0,64.0,7.0,8.0,22.0,10.0,9.0,21.0,12.0,44.0,35.0,11.0,33.0,26.0,409.0,388.0,4433.0,53.0,2466.0
998,8.0,9.0,15.0,5.0,1.0,9.0,3.0,2.0,20.0,4.0,4.0,3.0,39.0,2.0,0.0,0.0,7.0,10.0,7.0,1.0,2.0,2.0,1.0,719.0,9.0,329.0,2.0,2.0,2.0,7.0,9.0,1.0,50.0,2.0,11.0,7.0,1.0,2.0,5.0,0.0,8.0,1.0,70.0,9.0,10.0,0.0,8.0,1.0,3.0,1.0,6.0,18.0,30.0,0.0,5.0,5.0,6.0,75.0,240.0,6.0,15.0,4.0
999,1.0,3.0,7.0,1.0,6.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,19.0,0.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,15.0,1.0,9.0,1.0,1.0,0.0,1.0,4.0,1.0,6.0,3.0,1.0,11.0,3.0,5.0,0.0,3.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,14.0,8.0
1050,0.0,6.0,1.0,32.0,3.0,4.0,27.0,4.0,4.0,1.0,3.0,2.0,7.0,6.0,50.0,2.0,2.0,1.0,6.0,2.0,1.0,3.0,5.0,2.0,15.0,3.0,2.0,7.0,21.0,9.0,3.0,5.0,7.0,1.0,2.0,2.0,6.0,8.0,4.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,6.0,2.0,3.0,3.0,4.0,6.0,10.0,4.0,4.0,1.0,3.0,4.0
17_2,0.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,6.0,4.0,1.0,0.0,1.0,584.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,2.0
22,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,8.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0
235,0.0,4.0,8.0,2.0,1.0,1.0,1.0,19.0,2.0,3.0,24.0,2.0,1.0,2.0,17.0,0.0,3.0,16.0,1.0,1.0,32.0,1.0,0.0,2.0,12.0,239.0,0.0,6.0,1.0,0.0,2.0,5.0,0.0,12.0,1.0,3.0,19.0,3.0,0.0,1.0,11.0,3.0,3.0,2.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,4.0,26.0,2.0,1.0,0.0,1.0
501,0.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,1.0,1743.0,4.0,0.0,3.0,2.0,3.0,1.0,5.0,528.0,3.0,0.0,1.0,6.0,0.0,11.0,2.0,0.0,1.0,1.0,2.0,10.0,0.0,17.0,6.0,10.0,3.0,0.0,8.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0
59,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0
703,0.0,1.0,2.0,10.0,18.0,13.0,3.0,2.0,12.0,3.0,68.0,4.0,8.0,0.0,47.0,0.0,892.0,5.0,151.0,5.0,0.0,4.0,2.0,6.0,4.0,1.0,6.0,14.0,2.0,1.0,2.0,6.0,5.0,0.0,0.0,19.0,8.0,5.0,0.0,18.0,16.0,652.0,9.0,0.0,2.0,14.0,8.0,1425.0,0.0,6.0,0.0,0.0,8.0,41.0,5.0,18.0,10.0,3.0,0.0,6.0,25.0,1.0
937,0.0,24.0,6.0,4.0,0.0,11.0,1.0,3.0,7.0,2.0,4.0,3.0,4.0,6.0,8.0,1.0,5.0,110.0,9.0,7.0,4.0,1.0,2.0,2.0,6.0,0.0,10.0,60.0,4.0,14.0,4.0,6.0,295.0,14.0,2.0,38.0,22.0,13.0,8.0,12.0,9.0,28.0,8.0,2.0,3.0,0.0,5.0,4.0,13.0,2.0,3.0,10.0,2.0,25.0,1.0,6.0,24.0,55.0,4.0,14.0,38.0,16.0
942,0.0,4.0,3.0,4.0,33.0,3.0,4.0,3.0,4.0,3.0,19.0,1.0,4.0,1.0,7.0,7.0,2.0,4.0,0.0,217.0,0.0,1.0,5.0,2.0,17.0,1.0,2.0,5.0,1.0,5.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,57.0,3.0,1.0,3.0,6.0,6.0,0.0,1.0,1.0,2.0,5.0,2.0,254.0,1.0,10.0,1.0,2.0,1.0,2.0,20.0,5.0,5.0,1.0,11.0,6.0
956,0.0,1.0,4.0,107.0,15.0,3.0,5.0,2.0,11.0,6.0,18.0,3.0,20.0,4.0,4.0,7.0,8.0,7.0,11.0,2.0,12.0,7.0,6.0,6.0,2.0,1.0,3.0,4.0,3.0,9.0,18.0,17.0,50.0,26.0,0.0,0.0,7.0,13.0,0.0,16.0,4.0,16.0,8.0,1.0,1.0,17.0,4.0,1.0,3.0,125.0,19.0,6.0,4.0,27.0,1.0,1.0,10.0,45.0,9.0,4.0,8.0,3.0
966,0.0,7.0,234.0,2.0,3.0,2.0,2.0,1.0,240.0,3.0,1.0,1.0,10.0,0.0,88.0,0.0,25.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,6.0,6.0,3.0,4.0,6.0,33.0,1.0,1.0,6.0,0.0,2.0,4.0,5.0,6.0,51.0,4.0,0.0,0.0,4.0,128.0,0.0,6.0,0.0,7.0,2.0,1.0,1.0,2.0,2.0,145.0,3.0,59.0,2.0,4.0,2.0
987,0.0,9.0,4.0,14.0,6.0,7.0,71.0,2.0,391.0,5.0,38.0,4.0,2.0,6.0,16.0,40.0,14.0,3.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,71.0,541.0,7.0,3.0,176.0,8.0,1.0,82.0,74.0,38.0,20.0,1.0,5.0,97.0,0.0,3.0,5.0,10.0,4.0,5.0,4.0,4.0,2.0,86.0,28.0,85.0,1.0,131.0,1.0,70.0,2.0,9.0,31.0,15.0,6.0,10.0,1.0
43,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,39.0,7.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0
217,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0
