strain_id,A_noMTX_5-FC.SNA4_VAC8,A_noMTX_5-FC.MID2_RSN1,A_noMTX_5-FC.HNM1_MAM33,A_noMTX_5-FC.ERG11_HYR1,A_noMTX_5-FC.TPO1_MID2,A_noMTX_5-FC.RET2_SNA3,A_noMTX_5-FC.ERV25_RBD2,A_noMTX_5-FC.PLM2_HNM1,A_noMTX_5-FC.SRO9_GIS2,A_noMTX_5-FC.HNM1_TPO2,A_noMTX_5-FC.ERG11_PIS1,A_noMTX_5-FC.RET2_EMP70,A_noMTX_5-FC.SSH1_PIS1,A_noMTX_5-FC.RET2_EMP47,A_noMTX_5-FC.HNM1_MID2,A_noMTX_5-FC.ERV25_ORM2,A_noMTX_5-FC.FMP45_MID2,A_noMTX_5-FC.ERV25_ERG5,A_noMTX_5-FC.HUG1_ADE17,A_noMTX_5-FC.GTR1_SLM4,A_noMTX_5-FC.ERG11_ERG5,A_noMTX_5-FC.HUG1_ALO1,A_noMTX_5-FC.MID2_MAM33,A_noMTX_5-FC.HNM1_RBD2,A_noMTX_5-FC.TPO1_TPO2,A_noMTX_5-FC.ALO1_ADE17,A_noMTX_5-FC.MID2_TPO2,A_noMTX_5-FC.MID2_PIN2,A_noMTX_5-FC.PMC1_GTR2,A_noMTX_5-FC.FMP45_HNM1,A_noMTX_5-FC.ALO1_HYR1,A_noMTX_5-FC.ADE17_GIS2,A_noMTX_5-FC.SSH1_ERG11,A_noMTX_5-FC.noPPI_reference,A_noMTX_5-FC.ERG11_ORM2,A_noMTX_5-FC.ERV25_PIS1,A_noMTX_5-FC.ERG27_ACF2,A_noMTX_5-FC.ERG11_ACF2,A_noMTX_5-FC.FMP45_MEP1,A_noMTX_5-FC.ADE17_PGM2,A_noMTX_5-FC.MID2_TPO4,A_noMTX_5-FC.ALO1_UIP4,A_noMTX_5-FC.HUG1_PGM2,A_noMTX_5-FC.HNM1_TPO1,A_noMTX_5-FC.ADE17_HYR1,A_noMTX_5-FC.MID2_WSC2,A_noMTX_5-FC.ERG11_ERV25,A_noMTX_5-FC.DHH1_LSM3,A_noMTX_5-FC.ERV25_UIP4,A_noMTX_5-FC.ERV25_EMP47,A_noMTX_5-FC.HNM1_ERG11,A_noMTX_5-FC.SNA4_GTR2,A_noMTX_5-FC.ERG11_TPO4,A_noMTX_5-FC.HNM1_TPO4,A_noMTX_5-FC.SSH1_ORM2,A_noMTX_5-FC.SSH1_ERV25,A_noMTX_5-FC.ERG11_MID2,A_noMTX_5-FC.TPO1_TCB2,A_noMTX_5-FC.SRO9_DHH1,A_noMTX_5-FC.PLM2_SNA3,A_noMTX_5-FC.PMC1_CTR2,A_noMTX_5-FC.SRO9_SGN1
998,1.0,16.0,5.0,3.0,1.0,1.0,2.0,3.0,35.0,5.0,2.0,6.0,779.0,4.0,12.0,72.0,192.0,21.0,61.0,3.0,40.0,77.0,51.0,1.0,2.0,71.0,122.0,56.0,34.0,227.0,6.0,11.0,4.0,88.0,8.0,7.0,97.0,20.0,15.0,1.0,15.0,31.0,36.0,6.0,9.0,3.0,723.0,9.0,6.0,2.0,57.0,65.0,2.0,1.0,63.0,91.0,11.0,7.0,119.0,5.0,43.0,65.0
999,3.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,8.0,3.0,2.0,0.0,1.0,0.0,6.0,0.0,22.0,2.0,6.0,2.0,1.0,6.0,42.0,1.0,5.0,2.0,40.0,14.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,8.0,2.0,1.0,2.0,3.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,6.0
22,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,26.0,4.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,8.0,2.0,1.0,0.0,1.0,48.0,1.0,0.0,0.0,1.0,4.0
240,0.0,1.0,5.0,2.0,3.0,2.0,6.0,0.0,2.0,4.0,0.0,3.0,4.0,5.0,1.0,167.0,2.0,6.0,13.0,0.0,1.0,21.0,6.0,0.0,0.0,2.0,9.0,7.0,1.0,0.0,1.0,3.0,3.0,18.0,0.0,494.0,7.0,4.0,0.0,3.0,0.0,1.0,6.0,4.0,7.0,1.0,3.0,4.0,34.0,14.0,0.0,4.0,3.0,3.0,5.0,2.0,4.0,7.0,1.0,2.0,9.0,0.0
292,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,31.0,0.0,4.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,2.0,160.0,0.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,44.0,0.0,1.0,0.0,1.0,1.0,3.0
32,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
364,0.0,20.0,6.0,18.0,0.0,1.0,132.0,5.0,8.0,198.0,7.0,1.0,22.0,3.0,33.0,18.0,19.0,46.0,4.0,2.0,0.0,34.0,144.0,1.0,3.0,6.0,279.0,112.0,1.0,1.0,3.0,51.0,0.0,1.0,1.0,3.0,7.0,1.0,6.0,4.0,46.0,2.0,3.0,3.0,114.0,236.0,2.0,10.0,15.0,1.0,19.0,26.0,535.0,12.0,10.0,19.0,131.0,6.0,3.0,3.0,3.0,1.0
43,0.0,5.0,1.0,1.0,0.0,0.0,7.0,9.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,8.0,2.0,4.0,69.0,21.0,0.0,0.0,1.0,96.0,8.0,0.0,1.0,1.0,0.0,0.0,8.0,50.0,0.0,22.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,6.0,19.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
454,0.0,2.0,142.0,0.0,0.0,1.0,4.0,2.0,8.0,5.0,1.0,1.0,0.0,5.0,11.0,3.0,2.0,28.0,22.0,2.0,2.0,49.0,3.0,3.0,0.0,1.0,6.0,3.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,0.0,1.0,8.0,15.0,2.0,6.0,1.0,3.0,3.0,1.0,19.0,5.0,0.0,0.0,1.0,2.0,114.0
711,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,23.0,1.0,7.0,1.0,10.0,0.0,25.0,2.0,14.0,1.0,3.0,1.0,5.0,1.0,8.0,69.0,12.0,7.0,4.0,5.0,0.0,2.0,1.0,58.0,92.0,0.0,1.0,16.0,1.0,0.0,12.0,52.0,10.0,2.0,15.0,4.0,4.0,1.0,9.0,12.0,3.0,25.0,15.0,3.0,6.0,1.0,67.0,36.0,4.0,4.0,2.0,9.0
79,0.0,7.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,5.0,1.0,355.0,1.0,3.0,7.0,122.0,52.0,15.0,0.0,0.0,187.0,0.0,2.0,2.0,1.0,4.0,25.0,1.0,13.0,1.0,2.0,5.0,45.0,20.0,53.0,0.0,8.0,1.0,1.0,6.0,8.0,89.0,1.0,16.0,0.0,2.0,5.0,2.0,0.0,1.0,7.0,0.0,2.0,7.0,0.0,27.0,1.0,2.0,1.0,0.0,0.0
801,0.0,6.0,12.0,1.0,4.0,7.0,13.0,7.0,6.0,2.0,9.0,5.0,4.0,4.0,3.0,3.0,5.0,21.0,11.0,4.0,5.0,20.0,20.0,22.0,11.0,4.0,25.0,56.0,5.0,8.0,2.0,3.0,2.0,10.0,0.0,3.0,9.0,4.0,4.0,7.0,39.0,3.0,8.0,4.0,25.0,25.0,4.0,21.0,7.0,6.0,11.0,12.0,14.0,12.0,2.0,12.0,36.0,1.0,6.0,31.0,4.0,9.0
897,0.0,1.0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0,17.0,0.0,2.0,0.0,1.0,0.0,1.0,14.0,9.0,2.0,0.0,20.0,6.0,0.0,0.0,1.0,9.0,31.0,5.0,3.0,2.0,1.0,0.0,15.0,1.0,77.0,0.0,1.0,1.0,0.0,11.0,0.0,4.0,1.0,15.0,1.0,1.0,3.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,3.0,1.0
943,0.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,5.0,20.0,6.0,10.0,4.0,49.0,0.0,1.0,0.0,8.0,2.0,0.0,27.0,97.0,1.0,2.0,0.0,37.0,41.0,0.0,4.0,0.0,112.0,13.0,20.0,4.0,4.0,0.0,3.0,5.0,5.0,16.0,0.0,8.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,19.0,2.0,2.0,2.0,3.0,10.0,10.0,0.0,0.0,2.0,1.0,2.0
956,0.0,8.0,18.0,0.0,35.0,7.0,11.0,3.0,29.0,5.0,5.0,10.0,20.0,9.0,20.0,3.0,22.0,21.0,54.0,2.0,0.0,62.0,58.0,6.0,14.0,56.0,223.0,125.0,32.0,33.0,4.0,4.0,5.0,63.0,6.0,10.0,15.0,6.0,13.0,1.0,35.0,77.0,44.0,282.0,6.0,1.0,2.0,4.0,7.0,32.0,14.0,1.0,7.0,4.0,19.0,7.0,159.0,27.0,24.0,1.0,29.0,7.0
270,0.0,0.0,8.0,1.0,1.0,0.0,4.0,21.0,1.0,4.0,22.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,7.0,4.0,2.0,1.0,3.0,1.0,5.0,17.0,0.0,2.0,0.0,20.0,1.0,1.0,2.0,9.0,1.0,2.0,5.0,1.0,0.0,2.0,11.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
36,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
17_2,0.0,0.0,0.0,121.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,1.0,2.0,0.0
277,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
880,0.0,0.0,0.0,3.0,2.0,1.0,6.0,3.0,1.0,0.0,6.0,0.0,4.0,0.0,3.0,15.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,3.0,0.0,1.0,8.0,9.0,2.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,123.0,0.0,3.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,5.0,1.0,9.0,0.0,4.0,2.0,0.0,0.0
