strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
412,0.0,0.0,87.0,2.0,1.0,1.0,0.0,0.0,0.0,97.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,4.0,0.0,1.0
431,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0
607,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,149.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,67.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
692,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,76.0,10.0,0.0,0.0,1.0,0.0,1.0,7.0,10.0,7.0,8.0,0.0,1.0,0.0,6.0,4.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,994.0,7.0,8.0,8.0,2.0,0.0,4.0,0.0,8.0
892,0.0,0.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,62.0,0.0,8.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,329.0
992,0.0,0.0,58.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,1.0,0.0,1.0,3.0,2.0,237.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,281.0,0.0,0.0,0.0,132.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0
133,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,5.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0
248,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
308,0.0,0.0,0.0,2.0,5.0,4.0,0.0,1.0,3.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,6.0,16.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,9.0
408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0
454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0
596,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,6.0,12.0,2.0,31.0,1.0,1.0,1.0,0.0,8.0
869,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,23.0,1.0,388.0,35.0,21.0,0.0,131.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
966,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
