strain_id,A_MTX_noDrug.FMP45_HNM1,A_MTX_noDrug.HNM1_ERG11,A_MTX_noDrug.ERV25_EMP47,A_MTX_noDrug.HNM1_RBD2,A_MTX_noDrug.ERG11_TPO4,A_MTX_noDrug.ERG27_ACF2,A_MTX_noDrug.ERV25_RBD2,A_MTX_noDrug.ADE17_GIS2,A_MTX_noDrug.ERV25_ERG5,A_MTX_noDrug.MID2_TPO4,A_MTX_noDrug.ERG11_PIS1,A_MTX_noDrug.ERG11_ACF2,A_MTX_noDrug.ERG11_ORM2,A_MTX_noDrug.ERV25_UIP4,A_MTX_noDrug.MID2_RSN1,A_MTX_noDrug.RET2_EMP70,A_MTX_noDrug.FMP45_MID2,A_MTX_noDrug.ALO1_ADE17,A_MTX_noDrug.HNM1_MAM33,A_MTX_noDrug.SNA4_VAC8,A_MTX_noDrug.SRO9_DHH1,A_MTX_noDrug.MID2_PIN2,A_MTX_noDrug.HNM1_TPO4,A_MTX_noDrug.HNM1_TPO1,A_MTX_noDrug.ALO1_HYR1,A_MTX_noDrug.FMP45_MEP1,A_MTX_noDrug.SRO9_GIS2,A_MTX_noDrug.HUG1_ADE17,A_MTX_noDrug.GTR1_SLM4,A_MTX_noDrug.SSH1_ORM2,A_MTX_noDrug.HNM1_TPO2,A_MTX_noDrug.noPPI_reference,A_MTX_noDrug.RET2_EMP47,A_MTX_noDrug.SSH1_ERG11,A_MTX_noDrug.HUG1_PGM2,A_MTX_noDrug.MID2_WSC2,A_MTX_noDrug.ERG11_MID2,A_MTX_noDrug.MID2_TPO2,A_MTX_noDrug.ERG11_HYR1,A_MTX_noDrug.HNM1_MID2,A_MTX_noDrug.ERG11_ERG5,A_MTX_noDrug.HUG1_ALO1,A_MTX_noDrug.PMC1_GTR2,A_MTX_noDrug.PMC1_CTR2,A_MTX_noDrug.ERV25_PIS1,A_MTX_noDrug.SSH1_PIS1,A_MTX_noDrug.MID2_MAM33,A_MTX_noDrug.RET2_SNA3,A_MTX_noDrug.PLM2_HNM1,A_MTX_noDrug.ADE17_PGM2,A_MTX_noDrug.SSH1_ERV25,A_MTX_noDrug.SRO9_SGN1,A_MTX_noDrug.PLM2_SNA3,A_MTX_noDrug.ERG11_ERV25,A_MTX_noDrug.DHH1_LSM3,A_MTX_noDrug.TPO1_TPO2,A_MTX_noDrug.ALO1_UIP4,A_MTX_noDrug.SNA4_GTR2,A_MTX_noDrug.ERV25_ORM2,A_MTX_noDrug.TPO1_TCB2,A_MTX_noDrug.ADE17_HYR1,A_MTX_noDrug.TPO1_MID2
830,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,6.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
945,0.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0
946,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,23.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,34.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
985,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,11.0,0.0,1.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,50.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0
240,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,24.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,94.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,34.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
