strain_id,A_MTX_5-FC.ERV25_EMP47,A_MTX_5-FC.ERG11_ACF2,A_MTX_5-FC.SSH1_PIS1,A_MTX_5-FC.HNM1_TPO4,A_MTX_5-FC.ADE17_HYR1,A_MTX_5-FC.FMP45_MID2,A_MTX_5-FC.GTR1_SLM4,A_MTX_5-FC.ERV25_ORM2,A_MTX_5-FC.HNM1_MAM33,A_MTX_5-FC.TPO1_TCB2,A_MTX_5-FC.HNM1_MID2,A_MTX_5-FC.TPO1_TPO2,A_MTX_5-FC.ERV25_PIS1,A_MTX_5-FC.MID2_PIN2,A_MTX_5-FC.ERG11_MID2,A_MTX_5-FC.FMP45_MEP1,A_MTX_5-FC.DHH1_LSM3,A_MTX_5-FC.MID2_WSC2,A_MTX_5-FC.ADE17_PGM2,A_MTX_5-FC.PMC1_CTR2,A_MTX_5-FC.RET2_EMP47,A_MTX_5-FC.PLM2_SNA3,A_MTX_5-FC.MID2_MAM33,A_MTX_5-FC.FMP45_HNM1,A_MTX_5-FC.ERG11_ORM2,A_MTX_5-FC.ERG11_PIS1,A_MTX_5-FC.ALO1_ADE17,A_MTX_5-FC.RET2_EMP70,A_MTX_5-FC.PMC1_GTR2,A_MTX_5-FC.ERG11_HYR1,A_MTX_5-FC.TPO1_MID2,A_MTX_5-FC.MID2_TPO4,A_MTX_5-FC.ALO1_UIP4,A_MTX_5-FC.ERG11_ERV25,A_MTX_5-FC.SRO9_GIS2,A_MTX_5-FC.SNA4_VAC8,A_MTX_5-FC.ERV25_ERG5,A_MTX_5-FC.noPPI_reference,A_MTX_5-FC.MID2_TPO2,A_MTX_5-FC.SRO9_SGN1,A_MTX_5-FC.ERV25_RBD2,A_MTX_5-FC.HNM1_TPO2,A_MTX_5-FC.HUG1_PGM2,A_MTX_5-FC.HNM1_TPO1,A_MTX_5-FC.ERG11_ERG5,A_MTX_5-FC.HUG1_ALO1,A_MTX_5-FC.HNM1_RBD2,A_MTX_5-FC.ERV25_UIP4,A_MTX_5-FC.MID2_RSN1,A_MTX_5-FC.ERG27_ACF2,A_MTX_5-FC.HNM1_ERG11,A_MTX_5-FC.SSH1_ERG11,A_MTX_5-FC.ERG11_TPO4,A_MTX_5-FC.PLM2_HNM1,A_MTX_5-FC.SSH1_ERV25,A_MTX_5-FC.ALO1_HYR1,A_MTX_5-FC.SNA4_GTR2,A_MTX_5-FC.SSH1_ORM2,A_MTX_5-FC.HUG1_ADE17,A_MTX_5-FC.ADE17_GIS2,A_MTX_5-FC.RET2_SNA3,A_MTX_5-FC.SRO9_DHH1
33,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
431,0.0,0.0,1.0,2.0,0.0,2.0,1.0,26.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,47.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,14.0,5.0,0.0,0.0,1.0,39,0.0,0.0,0.0,31.0,33.0,0.0,17.0,1.0,0.0,34.0,1.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0
755,0.0,0.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,6.0,31.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,47,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,4.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,4.0,2.0,0.0
946,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,22.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,4,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0
985,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,6.0,1.0,15.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,17.0,1.0,3.0,1.0,53,0.0,0.0,1.0,217.0,7.0,1.0,2.0,0.0,1.0,22.0,3.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,0.0
917,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
945,0.0,0.0,0.0,1.0,0.0,3.0,3.0,19.0,1.0,0.0,0.0,2.0,2.0,0.0,12.0,1.0,22.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12,0.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
1005,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,5.0,5.0,0.0,1.0,2.0,88,3.0,1.0,0.0,57.0,7.0,0.0,1.0,1.0,1.0,6.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0
1052,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
277,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
438,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,2.0,6.0,0.0,1.0,0.0,41.0,0.0,9.0,3.0,0.0,3.0,0.0,13.0,2.0,9.0,0.0,2.0,2.0,2.0,0.0,3,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,4.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,132.0,0.0,3.0,1.0
217,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,24.0,0.0,1.0,2.0,0.0,7.0,1.0,2.0,30.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
