seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XV,Xu_2009_SUTs,transcript,690821,692205,.,-,.,ID=ST6845;Name=SUT785;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT785
XV,Xu_2009_SUTs,transcript,701833,703401,.,+,.,ID=ST3209;Name=SUT377;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6846;expr_in_YPE/YPD=-1.04139950870395;expr_in_YPGal/YPD=-0.342182324603677;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.680132204811428;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.103667289050413;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT377
XV,Xu_2009_SUTs,transcript,721741,722629,.,-,.,ID=ST6851;Name=SUT786;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3214;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.66445329979283;expr_in_YPGal/YPD=-0.0503429428711275;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.28980419538325;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.697832927676155;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.07892653140394;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.536708626455932,SUT786
XV,Xu_2009_SUTs,transcript,723037,723157,.,-,.,ID=ST6852;Name=SUT787;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3214;expr_in_YPE/YPD=0.542645999527694;expr_in_YPGal/YPD=-0.829725031267417;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.07892653140394;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.536708626455932;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT787
XV,Xu_2009_SUTs,transcript,802401,802617,.,+,.,ID=ST3236;Name=SUT378;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST6880;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.584371080046019;expr_in_YPGal/YPD=-0.0735555546338214;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.556179121717499;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.493082954399306;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.926331576304074;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.08090096071856,SUT378
XV,Xu_2009_SUTs,transcript,804238,804822,.,-,.,"ID=ST6882;Name=SUT788;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3238;initiates_from_3NFR_of_and_same_strand_to=ST6883;sense_antisense_pair_with=ST3237;expr_in_YPE/YPD=-1.14783563117815;expr_in_YPGal/YPD=-0.957621544334283;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.40161835038049,-0.88259707258382;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.408064460201729,-0.5340938222116;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT788
XV,Xu_2009_SUTs,transcript,817056,818136,.,-,.,ID=ST6888;Name=SUT789;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3242;expr_in_YPE/YPD=-0.528983429827749;expr_in_YPGal/YPD=0.104525983307182;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.09259229712022;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.406529247952646;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT789
XV,Xu_2009_SUTs,transcript,832104,832296,.,-,.,ID=ST6893;Name=SUT790;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3248;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.39223038523801;expr_in_YPGal/YPD=-0.637828549106771;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.424481090108021;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-2.94440220385197,SUT790
XV,Xu_2009_SUTs,transcript,836520,837240,.,-,.,ID=ST6895;Name=SUT791;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3250;expr_in_YPE/YPD=1.83184745056089;expr_in_YPGal/YPD=0.160383723934029;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.0186837939092492;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.191549039221706;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT791
XV,Xu_2009_SUTs,transcript,849048,849656,.,-,.,"ID=ST6902;Name=SUT792;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3257;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.361723290767636;expr_in_YPGal/YPD=-0.510773149746871;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.153891743651768,0.484359300150947;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.228321079248509,-0.468421982964359;expr_of_SUT_sharing_5NFR_in_YPE/YPD=0.484359300150947;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.468421982964359",SUT792
XV,Xu_2009_SUTs,transcript,881289,882441,.,-,.,ID=ST6911;Name=SUT793;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3267;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.135577802363774;expr_in_YPGal/YPD=0.0725192091489562;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.07489469434769;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.374166770821812;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT793
XV,Xu_2009_SUTs,transcript,889853,891677,.,+,.,ID=ST3271;Name=SUT379;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6913;expr_in_YPE/YPD=-0.57060120460408;expr_in_YPGal/YPD=-0.382019454872311;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.951594342001888;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.00140165293090577;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT379
XV,Xu_2009_SUTs,transcript,891689,892602,.,-,.,ID=ST6914;Name=SUT794;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=ST6915;sense_antisense_pair_with=ST3272;expr_in_YPE/YPD=-0.97568228245513;expr_in_YPGal/YPD=-0.336138133164151;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.549741547398315;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-1.07204336115319;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT794
XV,Xu_2009_SUTs,transcript,892029,892678,.,+,.,ID=ST3272;Name=SUT380;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6914;expr_in_YPE/YPD=-0.549741547398315;expr_in_YPGal/YPD=-1.07204336115319;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.97568228245513;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.336138133164151;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT380
XV,Xu_2009_SUTs,transcript,898598,898966,.,+,.,ID=ST3273;Name=SUT381;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST6917;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.51739307256761;expr_in_YPGal/YPD=-0.936287173309857;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.988266826707718;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.373892329876155;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.1398020664309;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.330667295965449,SUT381
XV,Xu_2009_SUTs,transcript,907774,908270,.,+,.,ID=ST3275;Name=SUT382;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST6921;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6922;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=2.04379778676945;expr_in_YPGal/YPD=0.492630519271178;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.815312120794334;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.02043119854544;expr_of_SUT_sharing_5NFR_in_YPE/YPD=0.693755214482672;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.117217852146859,SUT382
XV,Xu_2009_SUTs,transcript,936734,938350,.,+,.,ID=ST3284;Name=SUT383;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6929;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.501209119754814;expr_in_YPGal/YPD=1.03745433575207;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.674454734342377;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0916698208721085;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT383
XV,Xu_2009_SUTs,transcript,958342,958830,.,+,.,ID=ST3290;Name=SUT384;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6935;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.207133022198656;expr_in_YPGal/YPD=-0.13112470949575;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.0382546122254652;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.263016003266776;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT384
XV,Xu_2009_SUTs,transcript,968070,968478,.,+,.,ID=ST3292;Name=SUT385;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6939;expr_in_YPE/YPD=0.095595635829802;expr_in_YPGal/YPD=-0.519033885908229;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.48747376289306;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=2.0244569938396;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT385
XV,Xu_2009_SUTs,transcript,969159,970034,.,-,.,ID=ST6940;Name=SUT795;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT795
XV,Xu_2009_SUTs,transcript,978174,979998,.,+,.,ID=ST3293;Name=SUT386;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6941;expr_in_YPE/YPD=-0.265070486005676;expr_in_YPGal/YPD=0.39044447135738;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.09058959002109;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.399621227766574;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT386
XV,Xu_2009_SUTs,transcript,980954,981474,.,-,.,ID=ST6942;Name=SUT796;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3295;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.724349852005019;expr_in_YPGal/YPD=0.432668027811015;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.42397188454318;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.0565832627237275,SUT796
XV,Xu_2009_SUTs,transcript,982522,984802,.,-,.,ID=ST6944;Name=SUT797;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3295;initiates_from_3NFR_of_and_same_strand_to=ST6945;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.662325639771507;expr_in_YPGal/YPD=-0.0586144502570889;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.42397188454318;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0565832627237275;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT797
XV,Xu_2009_SUTs,transcript,988954,989434,.,-,.,ID=ST6947;Name=SUT798;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3297;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.603673570247206;expr_in_YPGal/YPD=-0.801714968025798;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.47899662216919;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.0659072024556115;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.567248758058785,SUT798
XV,Xu_2009_SUTs,transcript,989038,989694,.,+,.,ID=ST3296;Name=SUT387;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6947;expr_in_YPE/YPD=1.47899662216919;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.603673570247206;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.801714968025798;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT387
XV,Xu_2009_SUTs,transcript,991746,992746,.,-,.,ID=ST6948;Name=SUT799;end_confidence=mapped3;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3297;expr_in_YPE/YPD=-1.0672534291997;expr_in_YPGal/YPD=-0.673781663532509;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.0659072024556115;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.567248758058785;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT799
XV,Xu_2009_SUTs,transcript,1003958,1004470,.,+,.,ID=ST3302;Name=SUT388;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT388
XV,Xu_2009_SUTs,transcript,1026633,1028033,.,-,.,"ID=ST6959;Name=SUT800;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3309;initiates_from_3NFR_of_and_same_strand_to=ST6960;sense_antisense_pair_with=ST3308;expr_in_YPE/YPD=-2.2154757570106;expr_in_YPGal/YPD=-1.04213922127125;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.285648278936989,-0.130489176598141;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.346118138128115,0.454860564365487;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT800
XV,Xu_2009_SUTs,transcript,1057513,1058465,.,-,.,ID=ST6967;Name=SUT801;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3316;expr_in_YPE/YPD=2.06929434521167;expr_in_YPGal/YPD=0;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.00451611310201;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0146050179365731;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT801
XV,Xu_2009_SUTs,transcript,1061113,1064393,.,-,.,ID=ST6969;Name=SUT802;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3318;expr_in_YPE/YPD=-2.01301712623245;expr_in_YPGal/YPD=-1.21687701031626;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=3.76378490405777;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=3.42876026201229;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT802
XVI,Xu_2009_SUTs,transcript,23909,24701,.,-,.,ID=ST6971;Name=SUT803;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3321;expr_in_YPE/YPD=-1.24739458802783;expr_in_YPGal/YPD=-1.14645751022069;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.6528887558101;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-1.21724328229319;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT803
XVI,Xu_2009_SUTs,transcript,40165,40877,.,-,.,ID=ST6974;Name=SUT804;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST3328;expr_in_YPE/YPD=-0.242902536110007;expr_in_YPGal/YPD=-0.0520472630760258;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.60842676376836;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.206723607702978;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT804
XVI,Xu_2009_SUTs,transcript,43289,43969,.,+,.,ID=ST3331;Name=SUT389;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6975;expr_in_YPE/YPD=0.224274525448523;expr_in_YPGal/YPD=-0.270444986161085;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.666458146941732;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.685022117596067;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT389
XVI,Xu_2009_SUTs,transcript,46861,47197,.,-,.,ID=ST6977;Name=SUT805;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST3333;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.651895381272017;expr_in_YPGal/YPD=-1.16174484877342;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.58962231177176;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.400984964581976;expr_of_SUT_sharing_5NFR_in_YPE/YPD=1.58962231177176;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.400984964581976,SUT805
XVI,Xu_2009_SUTs,transcript,52977,53465,.,+,.,ID=ST3335;Name=SUT390;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST6978;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.585722296532324;expr_in_YPGal/YPD=-0.352454448316995;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.644096348234485;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.177973464712458;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.238234062471443;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.0402397272250883,SUT390
XVI,Xu_2009_SUTs,transcript,71105,71985,.,+,.,ID=ST3339;Name=SUT391;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6981;expr_in_YPE/YPD=-0.845799935579381;expr_in_YPGal/YPD=-0.598877034003218;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.313659817735305;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0371938743907645;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT391
XVI,Xu_2009_SUTs,transcript,75249,75561,.,+,.,ID=ST3341;Name=SUT392;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST6984;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST6985;expr_in_YPE/YPD=0.755305359007556;expr_in_YPGal/YPD=-0.466238726293985;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.0212390678058689;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.368691644939302;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT392
